"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"897","#Healthcare Industry Finds New Solutions to #BigData Storage Challenges https://t.co/wRjwwS1WIE #hcsm",FALSE,1,NA,2017-11-07 17:30:11,FALSE,NA,"927951327686266881",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HavasLifeGer",0,FALSE,FALSE,NA,NA
"898","""5 REASONS TO INTEGRATE BIG DATA ANALYTICS INTO THE HEALTHCARE INDUSTRY"" https://t.co/WnMZZq9B5L",FALSE,0,NA,2017-11-07 17:08:45,FALSE,NA,"927945931307323395",NA,"<a href=""http://engage.social"" rel=""nofollow"">Engage.Social</a>","badc0da",1,FALSE,FALSE,NA,NA
"902","The #bigdata revolution in #healthcare is now – Are you equipped with the solutions to seize all new opportunities ? https://t.co/BvHp1O91Z1",FALSE,8,NA,2017-11-07 16:48:01,FALSE,NA,"927940714603966469",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GIRPBrussels",2,FALSE,FALSE,NA,NA
"903","""How #Ethnography is helping make sense of #BigData to improve #HealthCare"" #behavioralinsight #behaviouralinsight https://t.co/h4ARmZPHJe",FALSE,1,NA,2017-11-07 16:38:59,FALSE,NA,"927938440880107522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","closeupresearch",0,FALSE,FALSE,NA,NA
"909","In #healthcare the key to #big #data may actually be understanding small data. https://t.co/aX24SnrIoG",FALSE,0,NA,2017-11-07 15:50:05,FALSE,NA,"927926135069007873",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Treehouse_Tech",0,FALSE,FALSE,NA,NA
"910","Thanks to a #datascientist, simulations for patient care in virtual NICUs improve real-life outcomes. #healthcare https://t.co/M1POxhRut4",FALSE,0,NA,2017-11-07 15:43:10,FALSE,NA,"927924395661697024",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","GeorgiaMariani",1,FALSE,FALSE,NA,NA
"911","#bigdata #healthcare 4 Reasons why Advancing Big Data Helps The HealthTech Industry Dataconomy https://t.co/4S8916DTAW via @DataconomyMedia",FALSE,0,NA,2017-11-07 15:39:25,FALSE,NA,"927923451528138753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Avante_Atlanta",0,FALSE,FALSE,NA,NA
"914","How Big Data Analytics Companies Support Value-Based Healthcare | #BigData #AI #ML #Healthcare… https://t.co/NrACYWJsE6",FALSE,0,NA,2017-11-07 15:29:12,TRUE,NA,"927920880457465856",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","iamontheinet",2,FALSE,FALSE,NA,NA
"915","5 Companies Using Big Data to Disrupt Healthcare https://t.co/Dt3iOIcpk1 https://t.co/Dt3iOIcpk1 via @martinjonesaz",FALSE,1,NA,2017-11-07 15:03:02,FALSE,NA,"927914295236661248",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","biggreenpen",0,FALSE,FALSE,NA,NA
"916","We are Enlisting #BigData in the War Against Cancer. How we may finally win! https://t.co/Ewy5x1EmJ6  #healthcare https://t.co/BMs6I3x2Hd",FALSE,1,NA,2017-11-07 15:00:17,FALSE,NA,"927913601955921920",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TrippBraden",4,FALSE,FALSE,NA,NA
"917","https://t.co/lDO1JmfJ2a",FALSE,0,NA,2017-11-07 14:58:13,FALSE,NA,"927913085008056320",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","ansonism",0,FALSE,FALSE,NA,NA
"919","#Cloud HIMSS Big Data and Healthcare Analytics Forum to focus on the information revo. [https://t.co/Nzokz9j5Z2] #Networks",FALSE,0,NA,2017-11-07 14:53:06,FALSE,NA,"927911793531420673",NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",0,FALSE,FALSE,NA,NA
"922","IDG Contributor Network: 5 companies using big data to disrupt healthcare https://t.co/qHaSjjqY8L via @CIOonline… https://t.co/xhmpzDtk22",FALSE,0,NA,2017-11-07 14:44:11,TRUE,NA,"927909551285956608",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ankota",0,FALSE,FALSE,NA,NA
"923","70% of #HealthCare leaders think #IT and big #data analytics will be essential: https://t.co/oLwFp0GFrG… https://t.co/0ovCt90Uyr",FALSE,0,NA,2017-11-07 14:35:10,TRUE,NA,"927907281014001665",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","BarcodingBlog",0,FALSE,FALSE,NA,NA
"924","5 companies using #bigdata to disrupt healthcare https://t.co/L3J3pbxLdB https://t.co/KJXimapEtJ",FALSE,0,NA,2017-11-07 14:04:10,FALSE,NA,"927899479747031041",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AiiA_Network",0,FALSE,FALSE,NA,NA
"925","Pharma turns 2 big data 2 gauge care and pricing. #Pharmaceuticals,#Healthcare,#BigData,#Medicare,#MedicalResearch. https://t.co/Q53fIMdFlp",FALSE,0,NA,2017-11-07 14:03:38,FALSE,NA,"927899348284751873",NA,"<a href=""https://www.gremlinsocial.com"" rel=""nofollow"">Gremlin Social</a>","Shyam17",0,FALSE,FALSE,NA,NA
"926","As more data is fed, big data analytics can help reduce chronic illness and its associated costs.… https://t.co/FlhNASb39z",FALSE,0,NA,2017-11-07 14:00:25,TRUE,NA,"927898536179531776",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","suma_latam",0,FALSE,FALSE,NA,NA
"928","#VisualAnalytics and #BigData #Dashboards can provide valuable insights to #Healthcare organizations. https://t.co/0n0VgfK0Fd",FALSE,0,NA,2017-11-07 13:54:51,FALSE,NA,"927897135923777536",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","thetoddprice",0,FALSE,FALSE,NA,NA
"930","Healthcare meets big data - Globes English https://t.co/PEjRci7zY8 https://t.co/lVgtmy5uUc",FALSE,0,NA,2017-11-07 13:47:13,FALSE,NA,"927895214580293633",NA,"<a href=""http://www.scoop.it"" rel=""nofollow"">Scoop.it</a>","acme_insurance",0,FALSE,FALSE,NA,NA
"931","5 Companies Using Big Data to Disrupt Healthcare: https://t.co/0s2v6QkddD - #MarketingTrends - November 7, 2017 at 02:11PM by @HEbertKONLA…",FALSE,0,NA,2017-11-07 13:45:21,FALSE,NA,"927894744914628610",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HEbertKONLABS",0,FALSE,FALSE,NA,NA
"934","5 Companies Using Big Data to Disrupt Healthcare https://t.co/pvZZjrmdiK #Innoplexus #PeraHealth #BeyondVerbal",FALSE,0,NA,2017-11-07 12:56:17,FALSE,NA,"927882397340786688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anuppandey",0,FALSE,FALSE,NA,NA
"936","Stimulating insights from @closeupresearch on how #ethnography can help make sense of big data to improve healthcare https://t.co/7D3Pqgcr9o",FALSE,4,NA,2017-11-07 12:38:10,FALSE,NA,"927877837918556166",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheLinesBetweet",1,FALSE,FALSE,NA,NA
"940","5 companies using big data to disrupt healthcare. https://t.co/FglGqiAyer https://t.co/RYYFRDErVZ",FALSE,0,NA,2017-11-07 12:23:26,FALSE,NA,"927874130396844033",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","HospialityTech",0,FALSE,FALSE,NA,NA
"942","How is #bigdata reducing costs &amp; improving outcomes in #healthcare? @caroljmcdonald explains:… https://t.co/sxQSzPGcl8",FALSE,1,NA,2017-11-07 12:15:09,TRUE,NA,"927872045555290112",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","mapr",4,FALSE,FALSE,NA,NA
"944","Healthcare Analytics Q&amp;A: What Are the “Three V’s” of Batman? https://t.co/Mc5FmOrqPe",FALSE,0,NA,2017-11-07 12:03:51,FALSE,NA,"927869203851464704",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",0,FALSE,FALSE,NA,NA
"946","Big Data Foretells Future Health
#BigData #Healthcare #Analytics #digitalhealth... https://t.co/T3pXo7UjSD by #alevergara78",FALSE,0,NA,2017-11-07 11:46:10,FALSE,NA,"927864751220252672",NA,"<a href=""http://convey.pro"" rel=""nofollow"">Convey: Make it post for you</a>","VizWorld",1,FALSE,FALSE,NA,NA
"949","Healthcare Analytics Q&amp;A: What Are the “Three V’s” of Big Data? https://t.co/3gHY3wU7jb",FALSE,0,NA,2017-11-07 11:13:36,FALSE,NA,"927856555055353857",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","sopsasb",0,FALSE,FALSE,NA,NA
"951","4 big reasons why healthcare needs data science https://t.co/Z6dMhzaLEp",FALSE,0,NA,2017-11-07 11:06:15,FALSE,NA,"927854705891594241",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","sopsasb",1,FALSE,FALSE,NA,NA
"952","5 companies using #BigData  to disrupt #Healthcare  – All Technology Feeds – Medium https://t.co/YUA55j7LTG https://t.co/OUf4RqxQLb",FALSE,0,NA,2017-11-07 10:48:05,FALSE,NA,"927850136914493440",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Arnold_Haine",0,FALSE,FALSE,NA,NA
"953","How Machine Learning, Big Data And AI Are Changing Healthcare Forever via @forbes https://t.co/qgY2K4nPVb",FALSE,0,NA,2017-11-07 10:39:22,FALSE,NA,"927847943029133312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tnwx",0,FALSE,FALSE,NA,NA
"954","Big Data in Healthcare: A Wide Look at a Broad Subject #whatgetsmeasuredgetsmanaged https://t.co/Hv7DR9XsOk",FALSE,1,NA,2017-11-07 09:58:59,FALSE,NA,"927837780385902592",NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","CommandoSportDr",0,FALSE,FALSE,NA,NA
"961","How #MachineLearning, #BigData And #AI Are Changing #Healthcare Forever https://t.co/uQghfQCmwz https://t.co/SpwIiEbbwb",FALSE,6,NA,2017-11-07 09:45:19,FALSE,NA,"927834337457950721",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","JohnSnowLabs",8,FALSE,FALSE,NA,NA
"964","#BigData continues to revolutionize the healthcare industry.
https://t.co/KPj9yZcQDQ https://t.co/KDlRJf4bK1",FALSE,0,NA,2017-11-07 08:30:23,FALSE,NA,"927815483037958145",NA,"<a href=""http://new-website-design.com/"" rel=""nofollow"">ReadyForSocial App</a>","lilidumitrache1",0,FALSE,FALSE,NA,NA
"966","80% of doctors offices now using data-rich #EHR , is #machinelearning next big thing in #healthcare? https://t.co/26HlEz3fWd MT @avik_sarkar",FALSE,0,NA,2017-11-07 08:18:27,FALSE,NA,"927812478414843904",NA,"<a href=""http://datasciencepakistan.com"" rel=""nofollow"">Data Pakistan</a>","ImDataScientist",1,FALSE,FALSE,NA,NA
"972","How #Healthcare Will Keep Pace With The #BigData Revolution https://t.co/KltDBWe5Ub https://t.co/5UbaMn3rXs",FALSE,1,NA,2017-11-07 07:30:32,FALSE,NA,"927800418305941504",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","MIS_ing",0,FALSE,FALSE,NA,NA
"973","In healthcare, big data alone isn’t enough https://t.co/uqUVCKkooc",FALSE,2,NA,2017-11-07 07:27:11,FALSE,NA,"927799576337244160",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","ScalableHealth",1,FALSE,FALSE,NA,NA
"976","How Machine Learning, Big Data And AI Are Changing Healthcare Forever https://t.co/TruPn4FpOm",FALSE,1,NA,2017-11-07 07:16:27,FALSE,NA,"927796875368865792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hpreinitz",2,FALSE,FALSE,NA,NA
"980","5 companies using big data to disrupt healthcare https://t.co/owbDW6L31L https://t.co/md0ue6Czvt",FALSE,0,NA,2017-11-07 05:25:01,FALSE,NA,"927768833347211264",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MeenalAshtikar",0,FALSE,FALSE,NA,NA
"981","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/5ri75Vu3nM https://t.co/kyZu53BAkE via @martinjonesaz",FALSE,0,NA,2017-11-07 04:10:00,FALSE,NA,"927749956047458304",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","mparikh72",0,FALSE,FALSE,NA,NA
"982","Data and analytics BIG impact on healthcare outcomes webinar @hcinformatics @SASsoftware https://t.co/dfVxygHI1D https://t.co/ru4nrY8Jnv",FALSE,0,NA,2017-11-07 04:03:13,FALSE,NA,"927748246377701376",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","KevinMazille",1,FALSE,FALSE,NA,NA
"986","""Global Big Data Analytics In Healthcare Market is growing at a ..."" https://t.co/vCJCpemLnG",FALSE,1,NA,2017-11-07 02:38:20,FALSE,NA,"927726886561763328",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","guzmanadrian",0,FALSE,FALSE,NA,NA
"987","PRESS RELEASE » Global Big Data Analytics In Healthcare Market is growing at a CAGR of +19% from 2017-2021 with top key players like    IBM…",FALSE,1,NA,2017-11-07 02:34:13,FALSE,NA,"927725850413469696",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigDataBlogs",0,FALSE,FALSE,NA,NA
"989","'Small Wins' Called Key to Success in Harnessing Big Data in Healthcare https://t.co/m34vkXOPna",FALSE,0,NA,2017-11-07 02:04:31,FALSE,NA,"927718373533868033",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","scherel",0,FALSE,FALSE,NA,NA
"996","Variety, volume, velocity and veracity of big data key challenges in transforming healthcare through artificial intelligence #IHFTaipei2017",FALSE,1,NA,2017-11-07 01:41:05,FALSE,NA,"927712477646749696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AusHealthcare",3,FALSE,FALSE,NA,NA
"997","5 Companies Using Big Data to Disrupt Healthcare https://t.co/h6zfImtVhs https://t.co/h6zfImtVhs via @martinjonesaz",FALSE,0,NA,2017-11-07 01:40:02,FALSE,NA,"927712213514715137",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","ShellyKramer",2,FALSE,FALSE,NA,NA
"1000","Big Data Analytics Skills to Play Crucial Role in Healthcare Growth https://t.co/82LBTP1uur #bigdata",FALSE,0,NA,2017-11-07 00:42:07,FALSE,NA,"927697638249586688",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SuriyaSubraman",1,FALSE,FALSE,NA,NA
"1002","Big Data Analytics Skills to Play Crucial Role in Healthcare Growth https://t.co/paZrKj5zSN #BigData",FALSE,0,NA,2017-11-07 00:34:04,FALSE,NA,"927695612476383233",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TungstenBigData",0,FALSE,FALSE,NA,NA
"1003","Big Data Analytics Skills to Play Crucial Role in Healthcare Growth https://t.co/PbmbTpX0N9 #DataAnalytics",FALSE,0,NA,2017-11-07 00:26:31,FALSE,NA,"927693713320697861",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TungstenBigData",0,FALSE,FALSE,NA,NA
"1004","#BigData #Data Big Data Analytics Skills to Play Crucial Role in Healthcare Growth - https://t.co/ZsBiEkAZlC",FALSE,0,NA,2017-11-07 00:21:23,FALSE,NA,"927692421047160832",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SJE1981",0,FALSE,FALSE,NA,NA
"1005","Big Data? Analysing ROI In Online Healthcare Marketing - my name is Geoffrey Cooling and I am the author here a... https://t.co/WLN5mUdPYj",FALSE,0,NA,2017-11-07 00:17:55,FALSE,NA,"927691548879355905",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ProRelevant",0,FALSE,FALSE,NA,NA
"1006","IDG Contributor Network:5 companies using big data to disrupt healthcare https://t.co/0s9ybJEnjl",FALSE,0,NA,2017-11-07 00:16:01,FALSE,NA,"927691071357726720",NA,"<a href=""https://drumup.io"" rel=""nofollow"">drumup.io</a>","ProximaB2B",0,FALSE,FALSE,NA,NA
"1007","How Big Data Impacts Healthcare? https://t.co/eDckIhdHy4",FALSE,0,NA,2017-11-06 23:13:26,FALSE,NA,"927675320735371264",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","fetahkrichene",0,FALSE,FALSE,NA,NA
"1011","Machine learning is improving #healthcare forever:  https://t.co/snwMfel5JY #tech https://t.co/5ff4RQAxvj",FALSE,1,NA,2017-11-06 22:32:34,FALSE,NA,"927665036943769601",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","VictoriaLynden",0,FALSE,FALSE,NA,NA
"1014","IOTEvents » EVENT » 2nd IoT, Big Data Healthcare Summit Western Canada - Nov 28-29 Vancouver, BC … https://t.co/a6CCJGT1yh",FALSE,0,NA,2017-11-06 21:35:15,FALSE,NA,"927650613802012672",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IT_Events",0,FALSE,FALSE,NA,NA
"1015","IOTEvents » EVENT » 2nd IoT, Big Data Healthcare Summit Western Canada - Nov 28-29 Vancouver, BC https://t.co/VvNcEPIdhp …",FALSE,0,NA,2017-11-06 21:35:14,FALSE,NA,"927650606780690432",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IoTBlogs",0,FALSE,FALSE,NA,NA
"1019","Concept of #bigdata in #healthcare can seem impersonal but can deal in both empathy and complexity @HCA_News https://t.co/3IvP00M4tP",FALSE,1,NA,2017-11-06 21:30:01,FALSE,NA,"927649296954032128",NA,"<a href=""http://coschedule.com"" rel=""nofollow"">CoSchedule</a>","palexander",2,FALSE,FALSE,NA,NA
"1022","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/Lli8xXLKev https://t.co/pKssWbzg4B via @martinjonesaz",FALSE,0,NA,2017-11-06 21:25:19,FALSE,NA,"927648111346028544",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","usdv_mhs",0,FALSE,FALSE,NA,NA
"1023","How #Healthcare Big Data Analytics Helps Build Smart Societies #smartcities #BigData https://t.co/68qhaiRuGf https://t.co/QcU1x6ugh2",FALSE,4,NA,2017-11-06 21:22:11,FALSE,NA,"927647323181735940",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","ilemusag",0,FALSE,FALSE,NA,NA
"1024","RT IOTEvents: EVENT » 2nd IoT, Big Data Healthcare Summit Western Canada - Nov 28-29 Vancouver, BC … https://t.co/nutAysHdbZ",FALSE,0,NA,2017-11-06 21:21:19,FALSE,NA,"927647105618980864",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IoTBlogs",0,FALSE,FALSE,NA,NA
"1025","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/lKPzcmMcD6 https://t.co/JcqDkAI35U via @martinjonesaz",FALSE,0,NA,2017-11-06 21:15:28,FALSE,NA,"927645632428494849",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","DougMovesYou",0,FALSE,FALSE,NA,NA
"1027","Mohammad Adibuzzaman, Big Data in Healthcare, #S49 #AMIA2017",FALSE,2,NA,2017-11-06 20:53:30,FALSE,NA,"927640106177040386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UTHealth_SBMI",1,FALSE,FALSE,NA,NA
"1029","""Sixty-eight percent of #payers believe cost transparency is a critical goal""https://t.co/mPVS956w2h #Healthcare #HealthIT #BigData",FALSE,1,NA,2017-11-06 20:30:01,FALSE,NA,"927634197275127808",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">ZohoTwitterApp</a>","TCSHealthcare",0,FALSE,FALSE,NA,NA
"1031","3 Ways Big Data and Analytics are Making Big Changes in Healthcare https://t.co/HjIrxvR91f https://t.co/MUXqImo8xq",FALSE,0,NA,2017-11-06 20:16:13,FALSE,NA,"927630721698746368",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","ColtDataCentres",0,FALSE,FALSE,NA,NA
"1033","10 Practical Benefits of #BigData. #cybersecurity #healthcare with @simplilearn -  https://t.co/cqRiijPTDl",FALSE,2,NA,2017-11-06 20:05:13,FALSE,NA,"927627953634185216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Scraawl",1,FALSE,FALSE,NA,NA
"1034","CanadaITNetwork » CanadaIoT » RT IOTEvents: EVENT » 2nd IoT, Big Data Healthcare Summit Western Canada - Nov 28-29 Vancouver, BC …",FALSE,0,NA,2017-11-06 19:48:26,FALSE,NA,"927623729949151232",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OpineIT",0,FALSE,FALSE,NA,NA
"1035","CanadaIoT » RT IOTEvents: EVENT » 2nd IoT, Big Data Healthcare Summit Western Canada - Nov 28-29 Vancouver, BC … https://t.co/nutAysHdbZ",FALSE,0,NA,2017-11-06 19:46:00,FALSE,NA,"927623118889406464",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IoTBlogs",0,FALSE,FALSE,NA,NA
"1037","EVENT » 2nd IoT, Big Data Healthcare Summit Western Canada - Nov 28-29 Vancouver, BC https://t.co/dWleduh7xF… https://t.co/cXBjYn0JXr",FALSE,1,NA,2017-11-06 19:45:15,TRUE,NA,"927622928098717697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IOTEvents",1,FALSE,FALSE,NA,NA
"1039","Dr. Linda Maxell: big data should not to be overlooked in healthcare #innovation, as it holds phenomenal promise #healthachieve",FALSE,3,NA,2017-11-06 19:37:00,FALSE,NA,"927620851482202113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HealthAchieve",2,FALSE,FALSE,NA,NA
"1041","""Wearable devices are still too big, the algorithms behind them are dumb and we need to analyze data by ourselves”… https://t.co/8DfFhZNpMn",FALSE,0,NA,2017-11-06 19:28:01,TRUE,NA,"927618594321682440",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ryanjohnsonhunt",0,FALSE,FALSE,NA,NA
"1042","“Basic Science” of Healthcare Big Data Analytics Still Needs Work #bigdata #healthcare https://t.co/OL3Bno1vcV",FALSE,0,NA,2017-11-06 19:19:02,FALSE,NA,"927616333990199296",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DanFeliciano",0,FALSE,FALSE,NA,NA
"1045","How can #bigdata improve patient experience? @SenemNDx explains at @insideBigData: https://t.co/k3ZCAFekaE #healthcare",FALSE,2,NA,2017-11-06 19:09:44,FALSE,NA,"927613992473853953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UC_KateM",1,FALSE,FALSE,NA,NA
"1047","CIOs becoming agents of change in healthcare as #BigData, #AI &amp; business intelligence take on increasing importance 
https://t.co/MUWenLvZKP",FALSE,1,NA,2017-11-06 19:08:43,FALSE,NA,"927613737229529088",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ODHInc",0,FALSE,FALSE,NA,NA
"1049","3 Ways Big Data and Analytics are Making Big Changes in Healthcare
https://t.co/2qzu1ygpL7 https://t.co/bt99CyvzCi",FALSE,0,NA,2017-11-06 19:02:12,FALSE,NA,"927612096388456449",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","Universecom",0,FALSE,FALSE,NA,NA
"1050","""With AI...blockchain holds big promise for managing patient data over time and across various care settings."" https://t.co/2OlRQx5LuD",FALSE,0,NA,2017-11-06 19:01:06,FALSE,NA,"927611817769275392",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AdamJelic",0,FALSE,FALSE,NA,NA
"1052","5 Companies Using #BigData to Disrupt Healthcare https://t.co/E7tle3cjRE",FALSE,0,NA,2017-11-06 18:47:38,FALSE,NA,"927608427961913344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anuppandey",0,FALSE,FALSE,NA,NA
"1053","Life-saving technology: #Batman in #healthcare. https://t.co/80iADvOHa3 https://t.co/IhSK2sHzjJ",FALSE,0,NA,2017-11-06 18:46:58,FALSE,NA,"927608263742541824",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",0,FALSE,FALSE,NA,NA
"1058","Life-saving technology: #BigData in #healthcare. https://t.co/3wXmPPTa9u https://t.co/CF3MsOh6dP",FALSE,0,NA,2017-11-06 18:02:12,FALSE,NA,"927596996160090113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OPENHEALTH_Co",0,FALSE,FALSE,NA,NA
"1063",".@AMIAinformatics says #healthcare #bigdata #analytics still needs work, reports @JenRoseBresnick at @HITAnalytics:… https://t.co/NupxeF8Dge",FALSE,0,NA,2017-11-06 17:32:12,TRUE,NA,"927589446635094016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CFWheelerIII",0,FALSE,FALSE,NA,NA
"1064","5 companies using big data to disrupt healthcare https://t.co/2dgxi3qLZy https://t.co/I8v8BwLXZ6",FALSE,0,NA,2017-11-06 17:30:53,FALSE,NA,"927589113376727041",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AlexAcrotrend",0,FALSE,FALSE,NA,NA
"1065","5 Companies Using Big Data to Disrupt Healthcare https://t.co/IkmXmWDVJx  https://t.co/IkmXmWDVJx  via martinjonesaz …",FALSE,0,NA,2017-11-06 17:19:30,FALSE,NA,"927586251577929730",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Red_Global",0,FALSE,FALSE,NA,NA
"1067","5 Companies Using Big Data to Disrupt Healthcare https://t.co/9dsuyFFOOd  https://t.co/9dsuyFFOOd  via martinjonesaz …",FALSE,0,NA,2017-11-06 17:17:40,FALSE,NA,"927585788715466753",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fmarin_ES",0,FALSE,FALSE,NA,NA
"1068","#Healthcare industry needs to develop building blocks of #BigData by implementing meaningful #data standards:… https://t.co/JcAGSMBH7I",FALSE,2,NA,2017-11-06 17:05:04,TRUE,NA,"927582617909776385",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BethanyACorbin",0,FALSE,FALSE,NA,NA
"1069","The #healthcare of tomorrow needs #data and #analytics for more personalized tx and eventual cures: https://t.co/kpGDTKof50.",FALSE,0,NA,2017-11-06 17:05:01,FALSE,NA,"927582605138186246",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AndrewPecoraMD",0,FALSE,FALSE,NA,NA
