"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"858","Menu Explore Big Data and Analytics App Service Web Apps Mobile Apps IoT Industry Healthcare Life Science Business Process Marketing Commerc",FALSE,1,NA,2017-11-08 00:34:04,FALSE,NA,"928057999997927427",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Joshlaura1",0,FALSE,FALSE,NA,NA
"859","RT @DataMoran: Healthcare Big Data Analytics market Patterns That Will Drive Accomplishment In 2023 https://t.co/NOny5k2e2c",FALSE,0,NA,2017-11-08 00:28:47,FALSE,NA,"928056670189625344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeonLidigu",2,TRUE,FALSE,NA,NA
"860","Healthcare Big Data Analytics market Patterns That Will Drive Accomplishment In 2023 https://t.co/NOny5k2e2c",FALSE,0,NA,2017-11-08 00:25:14,FALSE,NA,"928055777553670144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DataMoran",2,FALSE,FALSE,NA,NA
"861","4 Reasons why Advancing Big Data Helps The HealthTech Industry - Dataconomy #bigdata #healthcare https://t.co/9WU3d8XVpg",FALSE,1,NA,2017-11-08 00:24:01,FALSE,NA,"928055469830176768",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DanFeliciano",0,FALSE,FALSE,NA,NA
"862","RT @Extra_Smart_it: 4 Ways #BigData # Is Changing #Healthcare | 7wData https://t.co/oFHC79qCuM #DataManagement #DataScience #Analytics #Dat…",FALSE,0,NA,2017-11-08 00:02:45,FALSE,NA,"928050120578527232",NA,"<a href=""http://erased13893688.com"" rel=""nofollow"">erased13893688</a>","ham_gretsky",2,TRUE,FALSE,NA,NA
"863","RT @FreedomFireCom: The Internet Of Things, Big Data, &amp; Healthcare?...Ahhhh, Yeah! https://t.co/mQ8KtW8LxW #IoT #InternetOfThings #BigData…",FALSE,0,NA,2017-11-07 23:41:23,FALSE,NA,"928044740804857857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FreedomFireCom",84,TRUE,FALSE,NA,NA
"864","How Big #Data analytics touches everything from healthcare to how you get a loan @tech2eets https://t.co/oQspSLZIIl",FALSE,0,NA,2017-11-07 23:39:00,FALSE,NA,"928044144362127361",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","dariusmk7",0,FALSE,FALSE,NA,NA
"865","RT @FreedomFireCom: The Importance Of Big Data For Better Healthcare Delivery https://t.co/kS7Ez595t5 #Healthcare #HealthIT #HIPPA #HITECH…",FALSE,0,NA,2017-11-07 23:35:49,FALSE,NA,"928043342595796992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FreedomFireCom",96,TRUE,FALSE,NA,NA
"866","These companies are capitalizing on Big Data. Here's how: https://t.co/tkarq8c0ws #BigData #Tech https://t.co/iBoex6gBcC",FALSE,0,NA,2017-11-07 23:00:05,FALSE,NA,"928034348586225664",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HostFW",0,FALSE,FALSE,NA,NA
"867","These companies are capitalizing on Big Data. Here's how: https://t.co/tkarq8c0ws #BigData #Tech",FALSE,0,NA,2017-11-07 23:00:04,FALSE,NA,"928034345092304898",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","HostFW",0,FALSE,FALSE,NA,NA
"868","The use of standards play an important role in Big Data Analytics.

https://t.co/Gyw2Epcpvd",FALSE,0,NA,2017-11-07 23:00:02,FALSE,NA,"928034337374855168",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","GetzClinical",1,FALSE,FALSE,NA,NA
"869","RT @beskotw: Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @SocialGreg: RT @TrippBraden: We…",FALSE,0,NA,2017-11-07 22:51:42,FALSE,NA,"928032239283331072",NA,"<a href=""http://www.xyz.com"" rel=""nofollow"">TwitterReTweet499</a>","datascience499",1,TRUE,FALSE,NA,NA
"870","Great #post #DataScience  #BigData #BusinessIntelligence #ML #DL: https://t.co/8JiWQ4Oe8R  RT @SocialGreg: RT… https://t.co/OIIzo2pIvJ",FALSE,1,NA,2017-11-07 22:51:41,TRUE,NA,"928032236259172352",NA,"<a href=""http://www.beyondit.no"" rel=""nofollow"">DS_Twitter_Bot </a>","beskotw",1,FALSE,FALSE,NA,NA
"871","RT @TrippBraden: We are Enlisting #BigData in the War Against Cancer. How we may finally win! https://t.co/Ewy5x1EmJ6  #healthcare https://…",FALSE,0,NA,2017-11-07 22:51:00,FALSE,NA,"928032064976252929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SocialGreg",4,TRUE,FALSE,NA,NA
"872","Learn how ""Basic Science"" of #healthcare #bigdata #analytics still needs work via @HITAnalytics https://t.co/EE3OSvNdKZ",FALSE,1,NA,2017-11-07 22:10:05,FALSE,NA,"928021767775510528",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DI_tweet",2,FALSE,FALSE,NA,NA
"873","Cognitive computing, #BigData analytics &amp; internet of things just a few of #HealthIT sectors poised for investment
https://t.co/1i2WyTUIlu",FALSE,0,NA,2017-11-07 21:57:00,FALSE,NA,"928018471610351616",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ODHInc",0,FALSE,FALSE,NA,NA
"874","#Network #Topology HIMSS Big Data and Healthcare Analytics Forum to focus on the information revo. [https://t.co/4DEwxGy8Gj] #Networks",FALSE,0,NA,2017-11-07 21:55:47,FALSE,NA,"928018166881677312",NA,"<a href=""http://semanticearth.com/"" rel=""nofollow"">Information Service Provider74</a>","blogging_tip",0,FALSE,FALSE,NA,NA
"875","RT @GIRPBrussels: The #bigdata revolution in #healthcare is now – Are you equipped with the solutions to seize all new opportunities ? http…",FALSE,0,NA,2017-11-07 21:40:33,FALSE,NA,"928014335452090368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EAEPC_Brussels",2,TRUE,FALSE,NA,NA
"876","CISO Mitchell Parker on Why #GDPR Will Be a Game Changer for Patient Data Security, Privacy   https://t.co/w1NARV8iqC",FALSE,2,NA,2017-11-07 21:28:52,FALSE,NA,"928011394745761792",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","healthinfosec",2,FALSE,FALSE,NA,NA
"877","RT @Extra_Smart_it: 4 Ways #BigData # Is Changing #Healthcare | 7wData https://t.co/oFHC79qCuM #DataManagement #DataScience #Analytics #Dat…",FALSE,0,NA,2017-11-07 21:22:41,FALSE,NA,"928009837119791104",NA,"<a href=""http://web2news.com"" rel=""nofollow"">Machine Learning Digest</a>","machinelearn_d",2,TRUE,FALSE,NA,NA
"878","SAPVoice: How Healthcare Will Keep Pace With The Big Data Revolution https://t.co/Q2omVKVTwI #iot",FALSE,1,NA,2017-11-07 21:21:47,FALSE,NA,"928009612267270145",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","fermarsan",0,FALSE,FALSE,NA,NA
"879","56% of #Hospitals Lack #BigData Governance, #Analytics Plans | #Healthcare #HealthIT | https://t.co/tGsS5NGiWd https://t.co/mfNLzf4x8O",FALSE,0,NA,2017-11-07 21:02:02,FALSE,NA,"928004640087691265",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","EdKwedar",0,FALSE,FALSE,NA,NA
"880","#Batman analytics is impacting #healthcare. Learn how 5 companies are #disrupting the industry here: https://t.co/rQn0GQ1E5a @CIOonline",FALSE,0,NA,2017-11-07 21:01:36,FALSE,NA,"928004531471994881",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",0,FALSE,FALSE,NA,NA
"881","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/8vmDC6ZN1H https://t.co/zFUNEKpOdE via @martinjonesaz",FALSE,0,NA,2017-11-07 20:40:06,FALSE,NA,"927999119586660353",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","MMZZ0",0,FALSE,FALSE,NA,NA
"882","In #healthcare, #BigData alone isn't enough - MedCity News https://t.co/NLfjJ9OowU https://t.co/QU5Jr1LiIs",FALSE,1,NA,2017-11-07 20:18:11,FALSE,NA,"927993605280747520",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","startuprad_io",0,FALSE,FALSE,NA,NA
"883","4 Ways #BigData # Is Changing #Healthcare | 7wData https://t.co/oFHC79qCuM #DataManagement #DataScience #Analytics #DataMining",FALSE,2,NA,2017-11-07 20:15:14,FALSE,NA,"927992861399965696",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","Extra_Smart_it",2,FALSE,FALSE,NA,NA
"884","Wearables and other health devices used by patients represent another area of growth for #EHR and healthcare. https://t.co/86SzrscI59",FALSE,0,NA,2017-11-07 20:11:01,FALSE,NA,"927991800324853765",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","HealthlinkNY",0,FALSE,FALSE,NA,NA
"885","4 REASONS WHY ADVANCING BIG DATA HELPS THE HEALTHTECH INDUSTRY https://t.co/gNUYUyvpLB #bigdata  #healthcare #EHRs… https://t.co/iJEMCICeO9",FALSE,0,NA,2017-11-07 20:09:07,TRUE,NA,"927991325579988993",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","mosio",0,FALSE,FALSE,NA,NA
"886","RT @zltechnologies: #BigData analytics is impacting #healthcare. Learn how 5 companies are #disrupting the industry here: https://t.co/2LfB…",FALSE,0,NA,2017-11-07 20:06:48,FALSE,NA,"927990739543429120",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","flowdigitalllc",2,TRUE,FALSE,NA,NA
"887","NIH Awards $9M for Open Source, Cloud-Based Big Data Commons https://t.co/BgUwgoazEq #genomics #healthcare",FALSE,0,NA,2017-11-07 20:02:46,FALSE,NA,"927989724710653956",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DLCarriger",0,FALSE,FALSE,NA,NA
"888","RT @GeorgiaMariani: Thanks to a #datascientist, simulations for patient care in virtual NICUs improve real-life outcomes. #healthcare https…",FALSE,0,NA,2017-11-07 19:54:27,FALSE,NA,"927987631639625728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrentSmithNC",1,TRUE,FALSE,NA,NA
"889","Healthcare Big Data Analytics market Patterns That Will Drive Accomplishment In 2023 - https://t.co/UZtZNqLoIb #bigdata",FALSE,0,NA,2017-11-07 19:29:02,FALSE,NA,"927981236802306048",NA,"<a href=""http://www.releaseteam.com"" rel=""nofollow"">rtrssfeed</a>","releaseteam",0,FALSE,FALSE,NA,NA
"890","FHIR offers new approach to healthcare data. How can healthcare orgs leverage it to solve their  big data problems?
https://t.co/scGO2K5P8T",FALSE,0,NA,2017-11-07 19:11:50,FALSE,NA,"927976908272349184",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ODHInc",0,FALSE,FALSE,NA,NA
"891","#BigData analytics is impacting #healthcare. Learn how 5 companies are #disrupting the industry here: https://t.co/2LfB4NeOQ7 @CIOonline",FALSE,0,NA,2017-11-07 19:10:14,FALSE,NA,"927976504553885698",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","zltechnologies",2,FALSE,FALSE,NA,NA
"892","RT @AmyJRomine: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/gHJFUPq7mH https://t.co/gHJFUPq7mH via @martinjonesaz",FALSE,0,NA,2017-11-07 18:57:09,FALSE,NA,"927973213329600512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OMGNADINE513",2,TRUE,FALSE,NA,NA
"893","5 Companies Using Big Data to Disrupt Healthcare https://t.co/gHJFUPq7mH https://t.co/gHJFUPq7mH via @martinjonesaz",FALSE,1,NA,2017-11-07 18:47:03,FALSE,NA,"927970670163779584",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","AmyJRomine",2,FALSE,FALSE,NA,NA
"894","See what sharing #big data can do for #healthcare @sarahzhang https://t.co/CyeWZE2FBH",FALSE,0,NA,2017-11-07 18:30:06,FALSE,NA,"927966406448054272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IngensityIP",0,FALSE,FALSE,NA,NA
"895","“Basic Science” of #Healthcare #BigDataAnalytics Analytics Still Needs Work. 
https://t.co/vLES0Rg5ny https://t.co/HgN1xtE79C",FALSE,0,NA,2017-11-07 18:23:38,FALSE,NA,"927964778198454272",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OPENHEALTH_Co",0,FALSE,FALSE,NA,NA
"896","RT @badc0da: ""5 REASONS TO INTEGRATE BIG DATA ANALYTICS INTO THE HEALTHCARE INDUSTRY"" https://t.co/WnMZZq9B5L",FALSE,0,NA,2017-11-07 18:06:13,FALSE,NA,"927960393493958656",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","flowdigitalllc",1,TRUE,FALSE,NA,NA
"897","#Healthcare Industry Finds New Solutions to #BigData Storage Challenges https://t.co/wRjwwS1WIE #hcsm",FALSE,1,NA,2017-11-07 17:30:11,FALSE,NA,"927951327686266881",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HavasLifeGer",0,FALSE,FALSE,NA,NA
"898","""5 REASONS TO INTEGRATE BIG DATA ANALYTICS INTO THE HEALTHCARE INDUSTRY"" https://t.co/WnMZZq9B5L",FALSE,0,NA,2017-11-07 17:08:45,FALSE,NA,"927945931307323395",NA,"<a href=""http://engage.social"" rel=""nofollow"">Engage.Social</a>","badc0da",1,FALSE,FALSE,NA,NA
"899","RT @GIRPBrussels: The #bigdata revolution in #healthcare is now – Are you equipped with the solutions to seize all new opportunities ? http…",FALSE,0,NA,2017-11-07 16:54:39,FALSE,NA,"927942383135838208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","giuliaclmb",2,TRUE,FALSE,NA,NA
"900","RT @IdsecAndy: Nation state corp espionage, serious topic at #CyberConnect “Russia is our technological peer” “Healthcare is big risk”James…",FALSE,0,NA,2017-11-07 16:50:56,FALSE,NA,"927941449198571520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","data_guy_",20,TRUE,FALSE,NA,NA
"901","RT @IdsecAndy: Nation state corp espionage, serious topic at #CyberConnect “Russia is our technological peer” “Healthcare is big risk”James…",FALSE,0,NA,2017-11-07 16:48:19,FALSE,NA,"927940790365630464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Data_lamp",20,TRUE,FALSE,NA,NA
"902","The #bigdata revolution in #healthcare is now – Are you equipped with the solutions to seize all new opportunities ? https://t.co/BvHp1O91Z1",FALSE,8,NA,2017-11-07 16:48:01,FALSE,NA,"927940714603966469",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GIRPBrussels",2,FALSE,FALSE,NA,NA
"903","""How #Ethnography is helping make sense of #BigData to improve #HealthCare"" #behavioralinsight #behaviouralinsight https://t.co/h4ARmZPHJe",FALSE,1,NA,2017-11-07 16:38:59,FALSE,NA,"927938440880107522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","closeupresearch",0,FALSE,FALSE,NA,NA
"904","RT @iamontheinet: How Big Data Analytics Companies Support Value-Based Healthcare | #BigData #AI #ML #Healthcare https://t.co/ScgP2SFDY7 ht…",FALSE,0,NA,2017-11-07 16:14:35,FALSE,NA,"927932300980924417",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",2,TRUE,FALSE,NA,NA
"905","RT @N2InformaticsRN: “Basic Science” of Healthcare Big Data Analytics Still Needs Work https://t.co/o5Q0JLTpSN",FALSE,0,NA,2017-11-07 16:05:25,FALSE,NA,"927929994189377542",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PennyPittmanLLC",2,TRUE,FALSE,NA,NA
"906","RT @orzota: Healthcare industry finds new solutions to #BigData storage challenges | #IoT #HealthTech #InsurTech

https://t.co/obFKnPuy0b",FALSE,0,NA,2017-11-07 16:00:03,FALSE,NA,"927928642201628672",NA,"<a href=""https://utar.co/"" rel=""nofollow"">utarbot3</a>","UtarSystems",6,TRUE,FALSE,NA,NA
"907","RT @iamontheinet: How Big Data Analytics Companies Support Value-Based Healthcare | #BigData #AI #ML #Healthcare https://t.co/ScgP2SFDY7 ht…",FALSE,0,NA,2017-11-07 15:58:45,FALSE,NA,"927928318531440645",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","datascitnbc",2,TRUE,FALSE,NA,NA
"908","RT @orzota: Healthcare industry finds new solutions to #BigData storage challenges | #IoT #HealthTech #InsurTech

https://t.co/obFKnPuy0b",FALSE,0,NA,2017-11-07 15:55:43,FALSE,NA,"927927552634769410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","orzota",6,TRUE,FALSE,NA,NA
"909","In #healthcare the key to #big #data may actually be understanding small data. https://t.co/aX24SnrIoG",FALSE,0,NA,2017-11-07 15:50:05,FALSE,NA,"927926135069007873",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Treehouse_Tech",0,FALSE,FALSE,NA,NA
"910","Thanks to a #datascientist, simulations for patient care in virtual NICUs improve real-life outcomes. #healthcare https://t.co/M1POxhRut4",FALSE,0,NA,2017-11-07 15:43:10,FALSE,NA,"927924395661697024",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","GeorgiaMariani",1,FALSE,FALSE,NA,NA
"911","#bigdata #healthcare 4 Reasons why Advancing Big Data Helps The HealthTech Industry Dataconomy https://t.co/4S8916DTAW via @DataconomyMedia",FALSE,0,NA,2017-11-07 15:39:25,FALSE,NA,"927923451528138753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Avante_Atlanta",0,FALSE,FALSE,NA,NA
"912","RT @FabricGenomics: Hear from @FabricGenomics' CEO Martin Reese: 11/9 @HarvardHBS Healthcare- Pharma Innovation in the Age of Big Data  htt…",FALSE,0,NA,2017-11-07 15:38:15,FALSE,NA,"927923156433563648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VanessaBraunst",1,TRUE,FALSE,NA,NA
"913","RT @TheLinesBetweet: Stimulating insights from @closeupresearch on how #ethnography can help make sense of big data to improve healthcare h…",FALSE,0,NA,2017-11-07 15:33:03,FALSE,NA,"927921849140416512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dollarbec",1,TRUE,FALSE,NA,NA
"914","How Big Data Analytics Companies Support Value-Based Healthcare | #BigData #AI #ML #Healthcare… https://t.co/NrACYWJsE6",FALSE,0,NA,2017-11-07 15:29:12,TRUE,NA,"927920880457465856",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","iamontheinet",2,FALSE,FALSE,NA,NA
"915","5 Companies Using Big Data to Disrupt Healthcare https://t.co/Dt3iOIcpk1 https://t.co/Dt3iOIcpk1 via @martinjonesaz",FALSE,1,NA,2017-11-07 15:03:02,FALSE,NA,"927914295236661248",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","biggreenpen",0,FALSE,FALSE,NA,NA
"916","We are Enlisting #BigData in the War Against Cancer. How we may finally win! https://t.co/Ewy5x1EmJ6  #healthcare https://t.co/BMs6I3x2Hd",FALSE,1,NA,2017-11-07 15:00:17,FALSE,NA,"927913601955921920",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TrippBraden",4,FALSE,FALSE,NA,NA
"917","https://t.co/lDO1JmfJ2a",FALSE,0,NA,2017-11-07 14:58:13,FALSE,NA,"927913085008056320",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","ansonism",0,FALSE,FALSE,NA,NA
"918","RT @mapr: How is #bigdata reducing costs &amp; improving outcomes in #healthcare? @caroljmcdonald explains: https://t.co/UwMzKJFRJl https://t.c…",FALSE,0,NA,2017-11-07 14:56:41,FALSE,NA,"927912698959949824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masazumi_koga",4,TRUE,FALSE,NA,NA
"919","#Cloud HIMSS Big Data and Healthcare Analytics Forum to focus on the information revo. [https://t.co/Nzokz9j5Z2] #Networks",FALSE,0,NA,2017-11-07 14:53:06,FALSE,NA,"927911793531420673",NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",0,FALSE,FALSE,NA,NA
"920","RT @ipfconline1: 10 Practicle Big Data Benefits [Infographic] 
#BigData #Analytics #GrowthHacking #CX #UX #SEO #Healthcare https://t.co/SWM…",FALSE,0,NA,2017-11-07 14:45:29,FALSE,NA,"927909877925711872",NA,"<a href=""http://www.tollywoodcalcutta.com/"" rel=""nofollow"">Rajivguptawc</a>","rajivguptawc",51,TRUE,FALSE,NA,NA
"921","RT @ipfconline1: 10 Practicle Big Data Benefits [Infographic] 
#BigData #Analytics #GrowthHacking #CX #UX #SEO #Healthcare https://t.co/SWM…",FALSE,0,NA,2017-11-07 14:44:46,FALSE,NA,"927909697407082496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nassmukty",51,TRUE,FALSE,NA,NA
"922","IDG Contributor Network: 5 companies using big data to disrupt healthcare https://t.co/qHaSjjqY8L via @CIOonline… https://t.co/xhmpzDtk22",FALSE,0,NA,2017-11-07 14:44:11,TRUE,NA,"927909551285956608",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ankota",0,FALSE,FALSE,NA,NA
"923","70% of #HealthCare leaders think #IT and big #data analytics will be essential: https://t.co/oLwFp0GFrG… https://t.co/0ovCt90Uyr",FALSE,0,NA,2017-11-07 14:35:10,TRUE,NA,"927907281014001665",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","BarcodingBlog",0,FALSE,FALSE,NA,NA
"924","5 companies using #bigdata to disrupt healthcare https://t.co/L3J3pbxLdB https://t.co/KJXimapEtJ",FALSE,0,NA,2017-11-07 14:04:10,FALSE,NA,"927899479747031041",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AiiA_Network",0,FALSE,FALSE,NA,NA
"925","Pharma turns 2 big data 2 gauge care and pricing. #Pharmaceuticals,#Healthcare,#BigData,#Medicare,#MedicalResearch. https://t.co/Q53fIMdFlp",FALSE,0,NA,2017-11-07 14:03:38,FALSE,NA,"927899348284751873",NA,"<a href=""https://www.gremlinsocial.com"" rel=""nofollow"">Gremlin Social</a>","Shyam17",0,FALSE,FALSE,NA,NA
"926","As more data is fed, big data analytics can help reduce chronic illness and its associated costs.… https://t.co/FlhNASb39z",FALSE,0,NA,2017-11-07 14:00:25,TRUE,NA,"927898536179531776",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","suma_latam",0,FALSE,FALSE,NA,NA
"927","RT @ScalableHealth: In healthcare, big data alone isn’t enough https://t.co/uqUVCKkooc",FALSE,0,NA,2017-11-07 13:58:56,FALSE,NA,"927898162139975680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vincenzo__Marra",1,TRUE,FALSE,NA,NA
"928","#VisualAnalytics and #BigData #Dashboards can provide valuable insights to #Healthcare organizations. https://t.co/0n0VgfK0Fd",FALSE,0,NA,2017-11-07 13:54:51,FALSE,NA,"927897135923777536",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","thetoddprice",0,FALSE,FALSE,NA,NA
"929","RT @NibBiotec: Big Data Foretells Future Health
#BigData #Healthcare #Analytics #digitalhealth #MachineLearning #DataScience 
https://t.co/…",FALSE,0,NA,2017-11-07 13:53:48,FALSE,NA,"927896871145824257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InvestingSarah",21,TRUE,FALSE,NA,NA
"930","Healthcare meets big data - Globes English https://t.co/PEjRci7zY8 https://t.co/lVgtmy5uUc",FALSE,0,NA,2017-11-07 13:47:13,FALSE,NA,"927895214580293633",NA,"<a href=""http://www.scoop.it"" rel=""nofollow"">Scoop.it</a>","acme_insurance",0,FALSE,FALSE,NA,NA
"931","5 Companies Using Big Data to Disrupt Healthcare: https://t.co/0s2v6QkddD - #MarketingTrends - November 7, 2017 at 02:11PM by @HEbertKONLA…",FALSE,0,NA,2017-11-07 13:45:21,FALSE,NA,"927894744914628610",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HEbertKONLABS",0,FALSE,FALSE,NA,NA
"932","RT @mapr: How is #bigdata reducing costs &amp; improving outcomes in #healthcare? @caroljmcdonald explains: https://t.co/UwMzKJFRJl https://t.c…",FALSE,0,NA,2017-11-07 13:24:57,FALSE,NA,"927889613187944449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bgehlbland",4,TRUE,FALSE,NA,NA
"933","RT @Roche: How are next-generation sequencing and big data analytics changing the face of #healthcare? #FHX2017 https://t.co/oPoRSfg086",FALSE,0,NA,2017-11-07 13:04:49,FALSE,NA,"927884543767535616",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","flowdigitalllc",12,TRUE,FALSE,NA,NA
"934","5 Companies Using Big Data to Disrupt Healthcare https://t.co/pvZZjrmdiK #Innoplexus #PeraHealth #BeyondVerbal",FALSE,0,NA,2017-11-07 12:56:17,FALSE,NA,"927882397340786688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anuppandey",0,FALSE,FALSE,NA,NA
"935","RT @globaldatamaker: 5 companies using #bigdata to disrupt #healthcare. #cio #cto - https://t.co/pPbRcActO0 https://t.co/n01ppjiBMF",FALSE,0,NA,2017-11-07 12:41:28,FALSE,NA,"927878669682532352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CK_Mastermind",18,TRUE,FALSE,NA,NA
"936","Stimulating insights from @closeupresearch on how #ethnography can help make sense of big data to improve healthcare https://t.co/7D3Pqgcr9o",FALSE,4,NA,2017-11-07 12:38:10,FALSE,NA,"927877837918556166",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheLinesBetweet",1,FALSE,FALSE,NA,NA
"937","RT @JohnSnowLabs: How #MachineLearning, #BigData And #AI Are Changing #Healthcare Forever https://t.co/uQghfQCmwz https://t.co/SpwIiEbbwb",FALSE,0,NA,2017-11-07 12:32:09,FALSE,NA,"927876323879645184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jonathanloaiza",8,TRUE,FALSE,NA,NA
"938","RT @globaldatamaker: 5 companies using #bigdata to disrupt #healthcare. #cio #cto - https://t.co/pPbRcActO0 https://t.co/n01ppjiBMF",FALSE,0,NA,2017-11-07 12:32:02,FALSE,NA,"927876295031181313",NA,"<a href=""https://utar.co/"" rel=""nofollow"">utarbot3</a>","UtarSystems",18,TRUE,FALSE,NA,NA
